model_year,make,model,vehicle_class,engine_size_l,cylinders,transmission,fuel_type,city_l_per_100_km,highway_l_per_100_km,combined_l_per_100_km,combined_mpg,co2_emissions_g_per_km,co2_rating,smog_rating,vehicle_specification_make,vehicle_specification_model,measurements_obtained_in_year,overall_length,overall_width,overall_height,wheelbase,curb_weight,front_end_length,rear_end_length,side_glass_height,body_side_height,roof_width,front_overhang,rear_overhang,track_width_front,track_width_rear,weight_distribution
2014,BMW,335i xDrive Gran Turismo,Full-size,3.0,6,A8,Z,11.9,8.0,10.1,28,232,,,BMW,3 SERIES 335i xDrive Gran Turismo,14.0,483.0,183.0,151.0,291.0,1819.0,141.0,119.0,38.0,82.0,108.0,81.0,110.0,154.0,159.0,49/51
2014,BMW,428i Coupe,Compact,2.0,4,A8,Z,10.0,6.5,8.4,34,193,,,BMW,4 SERIES  428i 2DR COUPE RWD,14.0,464.0,183.0,138.0,281.0,1574.0,137.0,53.0,35.0,80.0,106.0,79.0,104.0,155.0,159.0,50/50
2014,BMW,428i Coupe,Compact,2.0,4,M6,Z,10.4,6.7,8.7,32,200,,,BMW,4 SERIES  428i 2DR COUPE RWD,14.0,464.0,183.0,138.0,281.0,1574.0,137.0,53.0,35.0,80.0,106.0,79.0,104.0,155.0,159.0,50/50
2014,BMW,428i xDrive Coupe,Compact,2.0,4,A8,Z,10.6,7.2,9.1,31,209,,,BMW,4 SERIES  428i xDrive 2DR COUPE AWD,14.0,464.0,183.0,138.0,281.0,1649.0,137.0,53.0,35.0,80.0,106.0,79.0,104.0,155.0,159.0,50/50
2014,BMW,435i Coupe,Compact,3.0,6,A8,Z,11.4,7.3,9.6,29,221,,,BMW,4 SERIES  435i 2DR COUPE RWD,14.0,464.0,183.0,138.0,281.0,1637.0,137.0,53.0,35.0,80.0,106.0,79.0,104.0,155.0,159.0,50/50
2014,BMW,435i Coupe,Compact,3.0,6,M6,Z,11.8,7.9,10.0,28,230,,,BMW,4 SERIES  435i 2DR COUPE RWD,14.0,464.0,183.0,138.0,281.0,1637.0,137.0,53.0,35.0,80.0,106.0,79.0,104.0,155.0,159.0,50/50
2014,BMW,435i xDrive Coupe,Compact,3.0,6,A8,Z,11.7,7.8,9.9,29,228,,,BMW,4 SERIES  435i xDrive 2DR COUPE AWD,14.0,464.0,183.0,138.0,281.0,1703.0,137.0,53.0,35.0,80.0,106.0,79.0,104.0,155.0,159.0,50/50
2014,BMW,435i xDrive Coupe,Compact,3.0,6,M6,Z,11.9,8.3,10.3,27,237,,,BMW,4 SERIES  435i xDrive 2DR COUPE AWD,14.0,464.0,183.0,138.0,281.0,1703.0,137.0,53.0,35.0,80.0,106.0,79.0,104.0,155.0,159.0,50/50
2014,BMW,528i,Mid-size,2.0,4,A8,Z,10.2,7.0,8.8,32,202,,,BMW,5 SERIES 528i 4 DR SEDAN RWD,11.0,490.0,186.0,146.0,297.0,1730.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2014,BMW,528i xDrive,Mid-size,2.0,4,A8,Z,10.6,7.2,9.1,31,209,,,BMW,5 SERIES 528i xDRIVE 4 DR SEDAN AWD,11.0,490.0,186.0,146.0,297.0,1815.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2014,BMW,535d xDrive,Mid-size,3.0,6,A8,D,9.2,6.4,7.9,36,213,,,BMW,5 SERIES 535d xDrive 4 DR SEDAN AWD,11.0,490.0,186.0,146.0,297.0,1930.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2014,BMW,535i xDrive,Mid-size,3.0,6,A8,Z,11.9,8.0,10.1,28,232,,,BMW,5 SERIES 535i xDrive 4 DR SEDAN AWD,11.0,490.0,186.0,146.0,297.0,1885.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2014,BMW,535i xDrive Gran Turismo,Full-size,3.0,6,A8,Z,12.5,8.6,10.7,26,246,,,BMW,5 SERIES 535i xDrive Gran Turismo 5DR SEDAN A,10.0,500.0,190.0,156.0,307.0,2130.0,141.0,150.0,38.0,84.0,123.0,84.0,109.0,161.0,165.0,49/51
2014,BMW,550i xDrive,Mid-size,4.4,8,A8,Z,14.4,9.6,12.2,23,281,,,BMW,5 SERIES 550i xDrive 4 DR SEDAN AWD,11.0,490.0,186.0,146.0,297.0,2010.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2014,BMW,550i xDrive Gran Turismo,Full-size,4.4,8,A8,Z,15.0,9.8,12.7,22,292,,,BMW,5 SERIES 550i xDrive Gran Turismo 5DR SEDAN A,10.0,500.0,190.0,156.0,307.0,2254.0,141.0,150.0,38.0,84.0,123.0,84.0,109.0,161.0,165.0,49/51
2014,BMW,640i xDrive Gran Coupe,Compact,3.0,6,A8,Z,11.9,8.0,10.1,28,232,,,BMW,6 SERIES GRAN COUPE 650i xDrive 4DR SEDAN,13.0,501.0,189.0,139.0,297.0,1980.0,158.0,60.0,31.0,81.0,107.0,94.0,110.0,160.0,167.0,53/47
2014,BMW,650i xDrive Cabriolet,Subcompact,4.4,8,A8,Z,15.0,9.8,12.7,22,292,,,BMW,6 SERIES CABRIOLET 650i xDrive 2DR CONV AWD,12.0,489.0,189.0,137.0,286.0,2109.0,158.0,,32.0,82.0,,94.0,110.0,160.0,167.0,52/48
2014,BMW,650i xDrive Coupe,Compact,4.4,8,A8,Z,14.4,9.6,12.2,23,281,,,BMW,6 SERIES  650i xDrive 2DR COUPE AWD,12.0,489.0,189.0,137.0,286.0,2000.0,158.0,60.0,32.0,82.0,107.0,94.0,110.0,160.0,167.0,54/46
2014,BMW,650i xDrive Gran Coupe,Compact,4.4,8,A8,Z,15.0,9.8,12.7,22,292,,,BMW,6 SERIES GRAN COUPE 650i xDrive 4DR SEDAN,13.0,501.0,189.0,139.0,297.0,1980.0,158.0,60.0,31.0,81.0,107.0,94.0,110.0,160.0,167.0,53/47
2014,BMW,740Li xDrive,Full-size,3.0,6,A8,Z,12.5,8.6,10.7,26,246,,,BMW,7 SERIES 740Li xDRIVE 4DR SEDAN AWD,9.0,521.0,190.0,148.0,321.0,2053.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,50/50
2014,BMW,750i xDrive,Full-size,4.4,8,A8,Z,15.0,9.8,12.7,22,292,,,BMW,7 SERIES 750i XDRIVE 4DR SEDAN AWD,9.0,507.0,190.0,148.0,307.0,2152.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,50/50
2014,BMW,750Li xDrive,Full-size,4.4,8,A8,Z,15.0,9.8,12.7,22,292,,,BMW,7 SERIES 750Li XDRIVE 4DR SEDAN AWD,9.0,521.0,190.0,148.0,321.0,2177.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,50/50
2014,BMW,760Li,Full-size,6.0,12,A8,Z,18.7,11.5,15.5,18,356,,,BMW,7 SERIES 760Li 4DR SEDAN RWD,9.0,521.0,190.0,148.0,321.0,2275.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,50/50
2014,BMW,ActiveHybrid 3,Compact,3.0,6,A8,Z,9.2,7.1,8.3,34,191,,,BMW,3 SERIES ACTIVEHYBRID 3 4DR SEDAN RWD,12.0,463.0,181.0,143.0,281.0,1735.0,137.0,52.0,37.0,77.0,109.0,78.0,104.0,154.0,158.0,52/48
2014,BMW,ActiveHybrid 5,Mid-size,3.0,6,A8,Z,10.5,7.9,9.3,30,214,,,BMW,5 SERIES ACTIVEHYBRID 5 4 DR SEDAN RWD,11.0,491.0,186.0,146.0,297.0,1925.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2014,BMW,ActiveHybrid 7L,Full-size,3.0,6,A8,Z,10.5,7.6,9.2,31,212,,,BMW,3 SERIES ACTIVEHYBRID 3 4DR SEDAN RWD,12.0,463.0,181.0,143.0,281.0,1735.0,137.0,52.0,37.0,77.0,109.0,78.0,104.0,154.0,158.0,52/48
2014,BMW,Alpina B7 xDrive SWB,Full-size,4.4,8,A8,Z,15.0,9.8,12.7,22,292,,,BMW,X6 xDRIVE 35i 4DR SUV,8.0,489.0,198.0,170.0,293.0,2170.0,128.0,137.0,40.0,91.0,115.0,86.0,110.0,165.0,164.0,50/50
2014,BMW,Alpina B7 xDrive LWB,Full-size,4.4,8,A8,Z,15.0,9.8,12.7,22,292,,,BMW,X6 xDRIVE 35i 4DR SUV,8.0,489.0,198.0,170.0,293.0,2170.0,128.0,137.0,40.0,91.0,115.0,86.0,110.0,165.0,164.0,50/50
2014,BMW,M5,Mid-size,4.4,8,AM7,Z,17.3,11.5,14.7,19,338,,,BMW,M5 4 DR SEDAN RWD,12.0,491.0,186.0,146.0,296.0,1990.0,148.0,55.0,38.0,81.0,111.0,84.0,111.0,160.0,163.0,51/49
2014,BMW,M5,Mid-size,4.4,8,M6,Z,16.2,10.9,13.8,20,317,,,BMW,M5 4 DR SEDAN RWD,12.0,491.0,186.0,146.0,296.0,1990.0,148.0,55.0,38.0,81.0,111.0,84.0,111.0,160.0,163.0,51/49
2014,BMW,M6,Compact,4.4,8,AM7,Z,17.3,11.5,14.7,19,338,,,BMW,M6 2DR COUPE RWD,12.0,489.0,189.0,137.0,285.0,1930.0,158.0,60.0,32.0,82.0,107.0,94.0,110.0,160.0,167.0,53/47
2014,BMW,M6,Compact,4.4,8,M6,Z,16.2,10.9,13.8,20,317,,,BMW,M6 2DR COUPE RWD,12.0,489.0,189.0,137.0,285.0,1930.0,158.0,60.0,32.0,82.0,107.0,94.0,110.0,160.0,167.0,53/47
2014,BMW,M6 Cabriolet,Subcompact,4.4,8,AM7,Z,17.3,11.5,14.7,19,338,,,BMW,M6 CABRIOLET 2DR CONVERTIBLE RWD,12.0,489.0,189.0,137.0,285.0,2045.0,158.0,,32.0,82.0,,94.0,110.0,160.0,167.0,50/50
2014,BMW,M6 Cabriolet,Subcompact,4.4,8,M6,Z,16.2,10.9,13.8,20,317,,,BMW,M6 CABRIOLET 2DR CONVERTIBLE RWD,12.0,489.0,189.0,137.0,285.0,2045.0,158.0,,32.0,82.0,,94.0,110.0,160.0,167.0,50/50
2014,BMW,M6 Gran Coupe,Compact,4.4,8,AM7,Z,17.3,11.5,14.7,19,338,,,BMW,M6 GRAN COUPE 4DR SEDAN,13.0,501.0,190.0,139.0,297.0,2009.0,158.0,60.0,31.0,81.0,107.0,94.0,110.0,163.0,161.0,52/48
2014,BMW,M6 Gran Coupe,Compact,4.4,8,M6,Z,16.2,10.9,13.8,20,317,,,BMW,M6 GRAN COUPE 4DR SEDAN,13.0,501.0,190.0,139.0,297.0,2009.0,158.0,60.0,31.0,81.0,107.0,94.0,110.0,163.0,161.0,52/48
2014,BMW,X1 xDrive28i,Sport utility vehicle: Small,2.0,4,A8,Z,10.6,7.2,9.1,31,209,,,BMW,X1 xDRIVE28i 4DR SUV,11.0,445.0,180.0,155.0,276.0,1690.0,137.0,140.0,38.0,81.0,112.0,79.0,90.0,150.0,153.0,51/49
2014,BMW,X1 xDrive35i,Sport utility vehicle: Small,3.0,6,A6,Z,13.2,8.9,11.3,25,260,,,BMW,X1 xDRIVE35i 4DR SUV,11.0,445.0,180.0,155.0,276.0,1765.0,137.0,140.0,38.0,81.0,112.0,79.0,90.0,150.0,153.0,52/48
2014,BMW,X3 xDrive28i,Sport utility vehicle: Small,2.0,4,A8,Z,11.2,8.5,10.0,28,230,,,BMW,X3 xDRIVE28i 4 DR SUV,11.0,465.0,188.0,168.0,281.0,1845.0,138.0,158.0,44.0,85.0,114.0,85.0,97.0,162.0,163.0,50/50
2014,BMW,X3 xDrive35i,Sport utility vehicle: Small,3.0,6,A8,Z,12.6,9.1,11.0,26,253,,,BMW,X3 xDRIVE35i 4 DR SUV,11.0,465.0,188.0,168.0,281.0,1915.0,138.0,158.0,44.0,85.0,114.0,85.0,97.0,162.0,163.0,50/50
2014,BMW,X5 xDrive35i,Sport utility vehicle: Standard,3.0,6,A8,Z,12.9,8.8,11.1,25,255,,,BMW,X5 xDRIVE35i 4DR SUV,14.0,489.0,194.0,176.0,293.0,2236.0,140.0,179.0,44.0,91.0,113.0,89.0,107.0,164.0,165.0,50/50
2014,BMW,X5 xDrive50i,Sport utility vehicle: Standard,4.4,8,A8,Z,16.3,10.9,13.9,20,320,,,BMW,X5 xDRIVE50i 4DR SUV,14.0,489.0,194.0,176.0,293.0,2336.0,140.0,179.0,44.0,91.0,113.0,89.0,107.0,164.0,165.0,50/50
2014,BMW,X6 xDrive35i,Sport utility vehicle: Standard,3.0,6,A8,Z,13.6,9.8,11.9,24,274,,,BMW,X1 xDRIVE35i 4DR SUV,11.0,445.0,180.0,155.0,276.0,1765.0,137.0,140.0,38.0,81.0,112.0,79.0,90.0,150.0,153.0,52/48
2014,BMW,X6 xDrive50i,Sport utility vehicle: Standard,4.4,8,A8,Z,16.4,11.3,14.1,20,324,,,BMW,X5 xDRIVE50i 4DR SUV,14.0,489.0,194.0,176.0,293.0,2336.0,140.0,179.0,44.0,91.0,113.0,89.0,107.0,164.0,165.0,50/50
2014,BMW,X6 M,Sport utility vehicle: Standard,4.4,8,A6,Z,18.1,13.7,16.1,18,370,,,BMW,X6 xDRIVE 35i 4DR SUV,8.0,489.0,198.0,170.0,293.0,2170.0,128.0,137.0,40.0,91.0,115.0,86.0,110.0,165.0,164.0,50/50
2014,BMW,Z4 sDrive28i,Two-seater,2.0,4,A8,Z,10.8,7.1,9.1,31,209,,,BMW,Z4 sDRIVE28i 2DR CONVERTIBLE RWD,9.0,424.0,179.0,129.0,250.0,1500.0,156.0,73.0,24.0,74.0,125.0,86.0,89.0,151.0,156.0,50/50
2014,BMW,Z4 sDrive28i,Two-seater,2.0,4,M6,Z,10.4,6.7,8.7,32,200,,,BMW,Z4 sDRIVE28i 2DR CONVERTIBLE RWD,9.0,424.0,179.0,129.0,250.0,1500.0,156.0,73.0,24.0,74.0,125.0,86.0,89.0,151.0,156.0,50/50
2014,BMW,Z4 sDrive35i,Two-seater,3.0,6,AM7,Z,13.7,10.1,12.1,23,278,,,BMW,Z4 sDRIVE35i/35is 2DR CONVERTIBLE RWD,9.0,424.0,179.0,129.0,250.0,1610.0,156.0,73.0,24.0,74.0,125.0,86.0,89.0,151.0,156.0,50/50
2014,BMW,Z4 sDrive35i,Two-seater,3.0,6,M6,Z,12.7,9.0,11.0,26,253,,,BMW,Z4 sDRIVE35i/35is 2DR CONVERTIBLE RWD,9.0,424.0,179.0,129.0,250.0,1610.0,156.0,73.0,24.0,74.0,125.0,86.0,89.0,151.0,156.0,50/50
2014,BMW,Z4 sDrive35is,Two-seater,3.0,6,AM7,Z,13.7,10.1,12.1,23,278,,,BMW,Z4 sDRIVE28i 2DR CONVERTIBLE RWD,9.0,424.0,179.0,129.0,250.0,1500.0,156.0,73.0,24.0,74.0,125.0,86.0,89.0,151.0,156.0,50/50
2014,Buick,Enclave,Sport utility vehicle: Standard,3.6,6,A6,X,14.3,9.9,12.3,23,283,,,BUICK,ENCLAVE 4DR SUV AWD BASE/LEATHER/PREMIUM,13.0,513.0,201.0,185.0,302.0,2241.0,108.0,205.0,41.0,88.0,105.0,100.0,112.0,171.0,170.0,55/45
2014,Buick,Enclave AWD,Sport utility vehicle: Standard,3.6,6,A6,X,14.6,10.2,12.6,22,290,,,BUICK,ENCLAVE 4DR SUV AWD BASE/LEATHER/PREMIUM,13.0,513.0,201.0,185.0,302.0,2241.0,108.0,205.0,41.0,88.0,105.0,100.0,112.0,171.0,170.0,55/45
2014,Buick,Encore,Sport utility vehicle: Small,1.4,4,AS6,X,9.5,7.2,8.5,33,196,,,BUICK,ENCORE 4DR SUV AWD,12.0,427.0,177.0,165.0,256.0,1501.0,111.0,138.0,39.0,90.0,102.0,94.0,77.0,154.0,154.0,60/40
2014,Buick,Encore AWD,Sport utility vehicle: Small,1.4,4,AS6,X,10.2,8.0,9.2,31,212,,,BUICK,ENCORE 4DR SUV AWD,12.0,427.0,177.0,165.0,256.0,1501.0,111.0,138.0,39.0,90.0,102.0,94.0,77.0,154.0,154.0,60/40
2014,Buick,LaCrosse eAssist,Mid-size,2.4,4,AS6,X,9.6,6.5,8.2,34,189,,,BUICK,LACROSSE 4DR SEDAN eAssist,9.0,500.0,186.0,150.0,284.0,1712.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,57/43
2014,Buick,LaCrosse,Mid-size,3.6,6,AS6,X,13.7,8.7,11.5,25,264,,,BUICK,LACROSSE 4DR SEDAN eAssist,9.0,500.0,186.0,150.0,284.0,1712.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,57/43
2014,Buick,LaCrosse,Mid-size,3.6,6,AS6,E,18.4,12.2,15.6,18,250,,,BUICK,LACROSSE 4DR SEDAN eAssist,9.0,500.0,186.0,150.0,284.0,1712.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,57/43
2014,Buick,LaCrosse AWD,Mid-size,3.6,6,AS6,X,13.7,8.9,11.5,25,264,,,BUICK,LACROSSE 4DR SEDAN V-6 AWD,9.0,500.0,186.0,150.0,284.0,1917.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,57/43
2014,Buick,LaCrosse AWD,Mid-size,3.6,6,AS6,E,19.4,13.0,16.5,17,264,,,BUICK,LACROSSE 4DR SEDAN V-6 AWD,9.0,500.0,186.0,150.0,284.0,1917.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,57/43
2014,Buick,Regal,Mid-size,2.0,4,AS6,Z,11.5,7.9,9.9,29,228,,,BUICK,REGAL 4DR SEDAN eAssist,10.0,484.0,186.0,148.0,274.0,1633.0,135.0,62.0,31.0,83.0,115.0,102.0,108.0,159.0,159.0,58/42
2014,Buick,Regal,Mid-size,2.0,4,M6,Z,11.6,7.5,9.8,29,225,,,BUICK,REGAL 4DR SEDAN eAssist,10.0,484.0,186.0,148.0,274.0,1633.0,135.0,62.0,31.0,83.0,115.0,102.0,108.0,159.0,159.0,58/42
2014,Buick,Regal eAssist,Mid-size,2.4,4,AS6,X,9.6,6.5,8.2,34,189,,,BUICK,REGAL 4DR SEDAN eAssist,10.0,484.0,186.0,148.0,274.0,1633.0,135.0,62.0,31.0,83.0,115.0,102.0,108.0,159.0,159.0,58/42
2014,Buick,Regal AWD,Mid-size,2.0,4,AS6,Z,12.3,8.7,10.7,26,246,,,BUICK,REGAL 4DR SEDAN eAssist,10.0,484.0,186.0,148.0,274.0,1633.0,135.0,62.0,31.0,83.0,115.0,102.0,108.0,159.0,159.0,58/42
2014,Buick,Verano,Compact,2.0,4,AS6,Z,11.5,7.9,9.9,29,228,,,BUICK,VERANO 4DR SEDAN BASE/TURBO,11.0,467.0,181.0,148.0,269.0,1497.0,120.0,54.0,37.0,82.0,105.0,100.0,99.0,154.0,156.0,61/39
2014,Buick,Verano,Compact,2.0,4,M6,Z,11.6,7.5,9.8,29,225,,,BUICK,VERANO 4DR SEDAN BASE/TURBO,11.0,467.0,181.0,148.0,269.0,1497.0,120.0,54.0,37.0,82.0,105.0,100.0,99.0,154.0,156.0,61/39
2014,Buick,Verano,Compact,2.4,4,AS6,X,11.3,7.4,9.5,30,218,,,BUICK,VERANO 4DR SEDAN BASE/TURBO,11.0,467.0,181.0,148.0,269.0,1497.0,120.0,54.0,37.0,82.0,105.0,100.0,99.0,154.0,156.0,61/39
2014,Cadillac,ATS,Compact,2.0,4,AS6,Z,11.3,7.5,9.6,29,221,,,CADILLAC,ATS 4DR SEDAN BASE RWD,12.0,465.0,180.0,137.0,278.0,1503.0,140.0,53.0,32.0,81.0,108.0,83.0,104.0,152.0,154.0,50/50
2014,Cadillac,ATS,Compact,2.0,4,M6,Z,12.1,7.9,10.2,28,235,,,CADILLAC,ATS 4DR SEDAN BASE RWD,12.0,465.0,180.0,137.0,278.0,1503.0,140.0,53.0,32.0,81.0,108.0,83.0,104.0,152.0,154.0,50/50
2014,Cadillac,ATS,Compact,2.5,4,AS6,X,10.5,7.2,9.0,31,207,,,CADILLAC,ATS 4DR SEDAN BASE RWD,12.0,465.0,180.0,137.0,278.0,1503.0,140.0,53.0,32.0,81.0,108.0,83.0,104.0,152.0,154.0,50/50
2014,Cadillac,ATS,Compact,3.6,6,AS6,X,12.8,8.5,10.9,26,251,,,CADILLAC,ATS 4DR SEDAN TURBO/3.6L V6 AWD,12.0,465.0,180.0,137.0,278.0,1646.0,140.0,53.0,32.0,81.0,108.0,83.0,104.0,152.0,154.0,51/49
2014,Cadillac,ATS AWD,Compact,2.0,4,AS6,Z,11.8,8.1,10.1,28,232,,,CADILLAC,ATS 4DR SEDAN TURBO/3.6L V6 AWD,12.0,465.0,180.0,137.0,278.0,1646.0,140.0,53.0,32.0,81.0,108.0,83.0,104.0,152.0,154.0,51/49
2014,Cadillac,ATS AWD,Compact,3.6,6,AS6,X,13.1,9.0,11.3,25,260,,,CADILLAC,ATS 4DR SEDAN TURBO/3.6L V6 AWD,12.0,465.0,180.0,137.0,278.0,1646.0,140.0,53.0,32.0,81.0,108.0,83.0,104.0,152.0,154.0,51/49
2014,Cadillac,CTS Sedan,Mid-size,2.0,4,AS6,Z,11.9,7.9,10.1,28,232,,,CADILLAC,CTS Vsport RWD SEDAN,14.0,497.0,183.0,145.0,291.0,1825.0,145.0,61.0,34.0,85.0,108.0,87.0,119.0,156.0,157.0,52/48
2014,Cadillac,CTS Sedan,Mid-size,3.6,6,AS8,X,12.9,8.2,10.8,26,248,,,CADILLAC,CTS Vsport RWD SEDAN,14.0,497.0,183.0,145.0,291.0,1825.0,145.0,61.0,34.0,85.0,108.0,87.0,119.0,156.0,157.0,52/48
2014,Cadillac,CTS Sedan AWD,Mid-size,2.0,4,AS6,Z,12.6,8.5,10.8,26,248,,,CADILLAC,CTS 2.0L AWD SEDAN,14.0,497.0,183.0,145.0,291.0,1725.0,145.0,61.0,34.0,85.0,108.0,87.0,119.0,156.0,157.0,52/48
2014,Cadillac,CTS Sedan AWD,Mid-size,3.6,6,AS6,X,13.1,9.0,11.3,25,260,,,CADILLAC,CTS 2.0L AWD SEDAN,14.0,497.0,183.0,145.0,291.0,1725.0,145.0,61.0,34.0,85.0,108.0,87.0,119.0,156.0,157.0,52/48
2014,Cadillac,CTS Sedan Vsport,Mid-size,3.6,6,AS8,Z,15.1,9.9,12.8,22,294,,,CADILLAC,CTS Vsport RWD SEDAN,14.0,497.0,183.0,145.0,291.0,1825.0,145.0,61.0,34.0,85.0,108.0,87.0,119.0,156.0,157.0,52/48
2014,Cadillac,CTS Coupe,Mid-size,3.6,6,AS6,X,13.2,8.7,11.2,25,258,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288.0,1930.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2014,Cadillac,CTS Coupe AWD,Mid-size,3.6,6,AS6,X,13.3,9.0,11.4,25,262,,,CADILLAC,CTS 2 DR COUPE SPORT/PERFORMANCE AWD,11.0,479.0,188.0,142.0,288.0,1858.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,158.0,160.0,54/46
2014,Cadillac,CTS Sport Wagon,Station wagon: Small,3.0,6,AS6,X,12.7,8.9,11.0,26,253,,,CADILLAC,CTS 2 DR COUPE SPORT/PERFORMANCE AWD,11.0,479.0,188.0,142.0,288.0,1858.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,158.0,160.0,54/46
2014,Cadillac,CTS Sport Wagon,Station wagon: Small,3.6,6,AS6,X,13.3,8.9,11.3,25,260,,,CADILLAC,CTS 2 DR COUPE SPORT/PERFORMANCE AWD,11.0,479.0,188.0,142.0,288.0,1858.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,158.0,160.0,54/46
2014,Cadillac,CTS Sport Wagon AWD,Station wagon: Small,3.0,6,AS6,X,12.8,9.1,11.1,25,255,,,CADILLAC,CTS 2 DR COUPE SPORT/PERFORMANCE AWD,11.0,479.0,188.0,142.0,288.0,1858.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,158.0,160.0,54/46
2014,Cadillac,CTS Sport Wagon AWD,Station wagon: Small,3.6,6,AS6,X,13.3,9.0,11.4,25,262,,,CADILLAC,CTS 2 DR COUPE SPORT/PERFORMANCE AWD,11.0,479.0,188.0,142.0,288.0,1858.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,158.0,160.0,54/46
2014,Cadillac,CTS-V Sedan,Mid-size,6.2,8,AS6,Z,19.7,12.9,16.6,17,382,,,CADILLAC,CTS Vsport RWD SEDAN,14.0,497.0,183.0,145.0,291.0,1825.0,145.0,61.0,34.0,85.0,108.0,87.0,119.0,156.0,157.0,52/48
2014,Cadillac,CTS-V Sedan,Mid-size,6.2,8,M6,Z,16.7,12.5,14.8,19,340,,,CADILLAC,CTS Vsport RWD SEDAN,14.0,497.0,183.0,145.0,291.0,1825.0,145.0,61.0,34.0,85.0,108.0,87.0,119.0,156.0,157.0,52/48
2014,Cadillac,CTS-V Coupe,Mid-size,6.2,8,AS6,Z,19.7,12.9,16.6,17,382,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288.0,1930.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2014,Cadillac,CTS-V Coupe,Mid-size,6.2,8,M6,Z,16.7,12.5,14.8,19,340,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288.0,1930.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2014,Cadillac,CTS-V Sport Wagon,Station wagon: Small,6.2,8,AS6,Z,19.7,12.9,16.6,17,382,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288.0,1930.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2014,Cadillac,CTS-V Sport Wagon,Station wagon: Small,6.2,8,M6,Z,16.7,12.5,14.8,19,340,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288.0,1930.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2014,Cadillac,Escalade AWD,Sport utility vehicle: Standard,6.2,8,A6,Z,17.0,11.8,14.7,19,338,,,CADILLAC,ESCALADE 4DR SUV AWD,8.0,514.0,200.0,189.0,295.0,2581.0,132.0,199.0,46.0,94.0,135.0,99.0,120.0,174.0,171.0,52/48
2014,Cadillac,Escalade AWD,Sport utility vehicle: Standard,6.2,8,A6,E,23.3,16.1,20.1,14,322,,,CADILLAC,ESCALADE 4DR SUV AWD,8.0,514.0,200.0,189.0,295.0,2581.0,132.0,199.0,46.0,94.0,135.0,99.0,120.0,174.0,171.0,52/48
2014,Cadillac,Escalade ESV AWD,Sport utility vehicle: Standard,6.2,8,A6,Z,18.8,13.4,16.4,17,377,,,CADILLAC,ESCALADE ESV 4DR SUV AWD,7.0,566.0,201.0,189.0,330.0,2713.0,132.0,251.0,46.0,94.0,135.0,99.0,137.0,174.0,171.0,52/48
2014,Cadillac,Escalade ESV AWD,Sport utility vehicle: Standard,6.2,8,A6,E,25.7,17.8,22.1,13,354,,,CADILLAC,ESCALADE ESV 4DR SUV AWD,7.0,566.0,201.0,189.0,330.0,2713.0,132.0,251.0,46.0,94.0,135.0,99.0,137.0,174.0,171.0,52/48
2014,Cadillac,SRX,Sport utility vehicle: Standard,3.6,6,AS6,X,14.3,9.8,12.3,23,283,,,CADILLAC,ESCALADE 4DR SUV AWD,8.0,514.0,200.0,189.0,295.0,2581.0,132.0,199.0,46.0,94.0,135.0,99.0,120.0,174.0,171.0,52/48
